
************ KERISE v3-2 ************
Battery Voltage: 4.093
25.650139	[X X]
25.692688	[X X]
25.736057	[X X]
25.779072	[X X]
25.821882	[X X]
25.863588	[X X]
25.905159	[X X]
25.947250	[X X]
25.989277	[X X]
26.032320	[X X]
26.075237	[X X]
26.117245	[X X]
26.159317	[X X]
26.201561	[X X]
26.245806	[X X]
26.291771	[X X]
26.337507	[X X]
26.382690	[X X]
26.426449	[X X]
26.469864	[X X]
26.515224	[X X]
26.562807	[X X]
26.613243	[X X]
26.666807	[X X]
26.721500	[X X]
26.777100	[X X]
26.832485	[X X]
26.886219	[X X]
26.939430	[X X]
26.991720	[X X]
27.043716	[X X]
27.096691	[X X]
27.151348	[X X]
27.209286	[X X]
27.270870	[X X]
27.335052	[X X]
27.399849	[X X]
27.464071	[X X]
27.526381	[X X]
27.586658	[X X]
27.646873	[X X]
27.707924	[X X]
27.771244	[X X]
27.837214	[X X]
27.905027	[X X]
27.973452	[X X]
28.042419	[X X]
28.112053	[X X]
28.181953	[X X]
28.253712	[X X]
28.326721	[X X]
28.400902	[X X]
28.476671	[X X]
28.552559	[X X]
28.629772	[X X]
28.709200	[X X]
28.791716	[X X]
28.877327	[X X]
28.963741	[X X]
29.049461	[X X]
29.132704	[X X]
29.214352	[X X]
29.295853	[X X]
29.378300	[X X]
29.463104	[X X]
29.550571	[X X]
29.641531	[X X]
29.735781	[X X]
29.831121	[X X]
29.925919	[X X]
30.018620	[X X]
30.108109	[X X]
30.197659	[X X]
30.288389	[X X]
30.380747	[X X]
30.476315	[X X]
30.572739	[X X]
30.669750	[X X]
30.768095	[X X]
30.867884	[X X]
30.968910	[X X]
31.070349	[X X]
31.171656	[X X]
31.273308	[X X]
31.378403	[X X]
31.485863	[X X]
31.594267	[X X]
31.703671	[X X]
31.811501	[X X]
31.919487	[X X]
32.028637	[X X]
32.136772	[X X]
32.243073	[X X]
32.347569	[X X]
32.450920	[X X]
32.555420	[X X]
32.664345	[X X]
32.777252	[X X]
32.894329	[X X]
33.013996	[X X]
33.132484	[X X]
33.249855	[X X]
33.364182	[X X]
33.475189	[X X]
33.586288	[X X]
33.696999	[X X]
33.808041	[X X]
33.923279	[X X]
34.042412	[X X]
34.165031	[X X]
34.291267	[X X]
34.416374	[X X]
34.537884	[X X]
34.657761	[X X]
34.777508	[X X]
34.899666	[X X]
35.025894	[X X]
35.157509	[X X]
35.293823	[X X]
35.431702	[X X]
35.570091	[X X]
35.708160	[X X]
35.846489	[X X]
35.985188	[X X]
36.125328	[X X]
36.267319	[X X]
36.407280	[X X]
36.546165	[X X]
36.684917	[X X]
36.823723	[X X]
36.969955	[X X]
37.125343	[X X]
37.284088	[X X]
37.441681	[X X]
37.592991	[X X]
37.736603	[X X]
37.875343	[X X]
38.014702	[X X]
38.159920	[X X]
38.312340	[X X]
38.471046	[X X]
38.627777	[X X]
38.776142	[X X]
38.918098	[X X]
39.060440	[X X]
39.212646	[X X]
39.376068	[X X]
39.546608	[X X]
39.717224	[X X]
39.883591	[X X]
40.046417	[X X]
40.205368	[X X]
40.363785	[X X]
40.524895	[X X]
40.687767	[X X]
40.853893	[X X]
41.193687	[X X]
41.366409	[X X]
41.538742	[X X]
41.711800	[X X]
41.884598	[X X]
42.058014	[X X]
42.234558	[X X]
42.414730	[X X]
42.414730	[X X]
42.779572	[X X]
42.965000	[X X]
43.154213	[X X]
43.348236	[X X]
43.546989	[X X]
43.546989	[X X]
43.948013	[X X]
44.144432	[X X]
44.144432	[X X]
44.536224	[X X]
44.734234	[X X]
44.734234	[X X]
44.933483	[X X]
45.325768	[X X]
45.520939	[X X]
45.717628	[X X]
45.717628	[X X]
46.119499	[X X]
46.322289	[X X]
46.322289	[X X]
46.733116	[X X]
46.939835	[X X]
47.147285	[X X]
47.356422	[X X]
47.566208	[X X]
47.777039	[X X]
47.987556	[X X]
48.196625	[X X]
48.196625	[X X]
48.624683	[X X]
48.843964	[X X]
49.067947	[X X]
49.291611	[X X]
49.513668	[X X]
49.734951	[X X]
49.953857	[X X]
50.171318	[X X]
50.171318	[X X]
50.618729	[X X]
50.851418	[X X]
51.087173	[X X]
51.322578	[X X]
51.556458	[X X]
51.556458	[X X]
52.016106	[X X]
52.244720	[X X]
52.244720	[X X]
52.710907	[X X]
52.951675	[X X]
53.195305	[X X]
53.436264	[X X]
53.675812	[X X]
53.916328	[X X]
54.157562	[X X]
54.400436	[X X]
54.645126	[X X]
54.888741	[X X]
55.132553	[X X]
55.379295	[X X]
55.627426	[X X]
55.877495	[X X]
56.132248	[X X]
56.389557	[X X]
56.648361	[X X]
56.911049	[X X]
57.173904	[X X]
57.436607	[X X]
57.701767	[X X]
57.965668	[X X]
58.227654	[X X]
58.489319	[X X]
58.753677	[X X]
59.023331	[X X]
59.300842	[X X]
59.584160	[X X]
59.869957	[X X]
60.157433	[X X]
60.441811	[X X]
60.724678	[X X]
61.005836	[X X]
61.283585	[X X]
61.560135	[X X]
61.836372	[X X]
62.113823	[X X]
62.393753	[X X]
62.680870	[X X]
62.973923	[X X]
63.269470	[X X]
63.570862	[X X]
63.873070	[X X]
64.159897	[X X]
64.429810	[X X]
64.955246	[X X]
65.236076	[X X]
65.539452	[X X]
65.850853	[X X]
66.168121	[X X]
66.481110	[X X]
66.786774	[X X]
67.088257	[X X]
67.389061	[X X]
67.692619	[X X]
68.000359	[X X]
68.299980	[X X]
68.584755	[_ X]
68.873108	[_ X]
69.470482	[_ X]
69.803032	[_ X]
70.136948	[_ X]
70.470016	[_ X]
70.799782	[_ X]
71.118111	[_ X]
71.436546	[_ X]
71.760338	[_ _]
72.076897	[_ _]
72.389771	[_ _]
72.705627	[_ _]
73.359642	[_ _]
73.711075	[_ _]
74.065750	[_ _]
74.420891	[_ _]
74.771011	[_ _]
75.113190	[_ _]
75.451912	[_ _]
75.780846	[_ _]
76.420433	[_ _]
76.755165	[_ _]
77.110573	[_ _]
77.496185	[_ _]
77.885887	[_ _]
78.265472	[_ _]
78.620338	[_ _]
78.946815	[_ _]
79.580322	[_ _]
79.925186	[_ _]
80.294609	[_ _]
80.678528	[_ _]
81.069702	[_ _]
81.437004	[_ _]
82.117126	[_ _]
82.452110	[_ _]
82.800362	[_ _]
83.165382	[_ _]
83.535149	[_ _]
83.907936	[_ _]
84.616684	[_ _]
84.966431	[_ _]
85.324272	[_ _]
85.703484	[_ _]
86.106911	[_ _]
86.493202	[_ _]
87.214699	[_ _]
87.578285	[_ _]
87.958717	[_ _]
88.358765	[_ _]
88.760551	[_ _]
89.142357	[_ _]
89.861618	[_ _]
90.222885	[_ _]
90.607704	[_ _]
91.022095	[_ _]
91.446938	[_ _]
91.851166	[_ _]
92.580070	[_ _]
92.928818	[_ _]
93.305214	[_ _]
93.706017	[_ _]
94.505829	[_ _]
94.901085	[_ _]
95.302299	[_ _]
95.721512	[_ _]
96.127663	[_ _]
96.903412	[_ _]
97.298294	[_ _]
97.718994	[_ _]
98.164612	[_ _]
98.596161	[_ _]
99.392326	[_ _]
99.785370	[_ _]
100.200500	[_ _]
100.650436	[_ _]
101.515923	[_ _]
101.934021	[_ _]
102.348145	[_ _]
103.218567	[_ _]
103.218567	[_ _]
104.068275	[_ _]
104.491524	[_ _]
104.929993	[_ _]
105.823647	[_ _]
105.823647	[_ _]
106.655319	[_ _]
107.068382	[_ _]
107.499725	[_ _]
108.407875	[_ _]
108.407875	[_ _]
109.269806	[_ _]
109.692192	[_ _]
110.132172	[_ _]
110.597427	[_ _]
111.475365	[_ _]
111.900253	[_ _]
112.324692	[_ _]
112.783234	[_ _]
113.710304	[_ _]
114.161995	[_ _]
114.612167	[_ _]
115.054962	[_ _]
115.936905	[_ _]
116.389229	[_ _]
117.367516	[_ _]
117.367516	[_ _]
118.306046	[_ _]
118.763153	[_ _]
119.242500	[_ _]
120.199944	[_ _]
120.669357	[_ _]
121.136978	[_ _]
121.617294	[_ _]
122.545891	[_ _]
123.003609	[_ _]
123.937393	[_ _]
123.937393	[_ _]
124.887016	[_ _]
125.361122	[_ _]
125.865601	[_ _]
126.852745	[_ _]
127.333984	[_ _]
127.814621	[_ _]
128.319229	[_ _]
129.315170	[_ _]
129.805801	[_ _]
130.294937	[_ _]
130.807480	[_ _]
131.809280	[_ _]
132.304001	[_ _]
132.800278	[_ _]
133.786102	[_ _]
134.286575	[_ _]
134.788422	[_ _]
135.764221	[_ _]
136.691589	[_ _]
136.691589	[_ _]
137.677094	[_ _]
138.211548	[_ _]
138.770081	[_ _]
139.838409	[_ _]
140.338730	[_ _]
141.348892	[_ _]
141.348892	[_ _]
142.386963	[_ _]
142.915070	[_ _]
144.043884	[_ _]
144.580917	[_ _]
145.608231	[_ _]
145.608231	[_ _]
146.603302	[_ _]
147.129059	[_ _]
148.270554	[_ _]
148.815704	[_ _]
149.821259	[_ X]
150.309326	[_ X]
150.836304	[_ X]
151.376343	[X X]
152.556442	[X X]
153.114578	[X X]
154.170334	[X X]
154.666565	[X X]
155.200043	[X X]
155.751709	[X X]
156.892273	[X X]
157.475784	[X X]
158.600784	[X X]
159.138962	[X X]
159.680176	[X X]
160.745911	[X X]
161.337814	[X X]
162.510574	[X X]
163.072479	[X X]
164.132721	[X X]
164.643021	[X X]
165.191238	[X X]
166.366989	[X X]
166.967056	[X X]
167.572678	[X X]
168.171036	[X X]
169.313873	[X X]
169.887848	[X X]
170.462158	[X X]
171.646820	[X X]
172.245895	[X X]
172.840454	[X X]
174.004974	[X X]
174.575607	[X X]
175.651505	[X X]
176.787598	[X X]
177.336884	[X X]
177.921799	[X X]
178.524704	[X X]
179.733002	[X X]
180.350540	[X X]
181.584396	[X X]
182.189728	[X X]
183.343719	[X X]
183.897263	[X X]
184.490799	[X X]
185.711212	[X X]
186.321732	[X X]
186.934875	[X X]
188.151596	[X X]
188.759338	[X X]
189.972702	[X X]
190.551727	[X X]
191.157425	[X X]
191.771042	[X X]
193.003021	[X X]
194.259598	[X X]
194.862549	[X X]
195.503754	[X X]
196.775696	[X X]
197.405319	[X X]
198.654648	[X X]
199.263992	[X X]
199.909546	[X X]
201.180252	[X X]
201.818863	[X X]
203.080276	[X X]
203.694656	[X X]
204.970993	[X X]
205.601898	[X X]
206.916092	[X X]
207.540894	[X X]
208.198502	[X X]
209.537582	[X X]
210.206924	[X X]
210.878937	[X X]
212.109482	[X X]
213.403351	[X X]
214.031113	[X X]
214.704727	[X X]
216.042801	[X X]
216.707581	[X X]
217.380432	[X X]
218.613419	[X X]
219.906418	[X X]
220.547409	[X X]
221.251495	[X X]
222.577194	[X X]
223.933899	[X X]
224.573227	[X X]
225.253342	[X X]
226.626175	[X X]
227.329559	[X X]
228.707565	[X X]
229.360794	[X X]
230.044464	[X X]
231.305283	[X X]
232.664612	[X X]
233.339157	[X X]
234.750626	[X X]
235.423019	[X X]
236.840744	[X X]
237.501846	[X X]
238.878815	[X X]
239.539581	[X X]
240.970520	[X X]
241.638107	[X X]
243.000427	[X X]
243.665451	[X X]
245.115448	[X X]
245.819199	[X X]
247.265640	[X X]
247.955811	[X X]
249.373230	[X X]
250.067963	[X X]
250.813889	[_ X]
252.189804	[_ X]
253.607498	[_ X]
254.300919	[_ X]
255.756943	[_ X]
256.448578	[_ _]
257.880859	[_ _]
258.569305	[_ _]
259.308685	[_ _]
260.695496	[_ _]
262.165741	[_ _]
262.882263	[_ _]
263.646179	[_ _]
265.058441	[_ _]
266.528534	[_ _]
267.235291	[_ _]
268.715729	[_ _]
269.437317	[_ _]
270.940857	[_ _]
271.649231	[_ _]
273.118835	[_ _]
273.841522	[_ _]
275.361389	[_ _]
276.090973	[_ _]
277.601654	[_ _]
279.119141	[_ _]
279.834503	[_ _]
280.552643	[_ _]
282.054779	[_ _]
283.588348	[_ _]
284.326691	[_ _]
285.052124	[_ _]
286.551361	[_ _]
288.038605	[_ _]
288.740509	[_ _]
290.287842	[_ _]
291.058197	[_ _]
292.692932	[_ _]
294.253754	[_ _]
294.993347	[_ _]
295.711334	[_ _]
297.211456	[_ _]
298.751068	[_ _]
299.509979	[_ _]
301.077026	[_ _]
301.797974	[_ _]
303.342987	[_ _]
304.092224	[_ _]
305.693878	[_ _]
307.305725	[_ _]
308.077332	[_ _]
309.625092	[_ _]
310.335602	[_ _]
311.900238	[_ _]
313.523956	[_ _]
314.310394	[_ _]
315.917725	[_ _]
316.679901	[_ _]
317.436829	[_ _]
319.021729	[_ _]
320.683319	[_ _]
321.477051	[_ _]
323.053375	[_ _]
324.578491	[_ _]
325.388306	[_ _]
327.052826	[_ _]
327.847565	[_ _]
329.494049	[_ _]
330.268219	[_ X]
331.905548	[_ X]
332.699402	[_ X]
334.387512	[X X]
335.186829	[X X]
336.806091	[X X]
337.533264	[X X]
339.130066	[X X]
340.814789	[X X]
341.643738	[X X]
343.319153	[X X]
344.945282	[X X]
345.785980	[X X]
347.460907	[X X]
348.254242	[X X]
349.920197	[X X]
350.709167	[X X]
352.324524	[X X]
353.964996	[X X]
354.837799	[X X]
356.580658	[X X]
357.400543	[X X]
359.054779	[X X]
360.672913	[X X]
361.519409	[X X]
363.238556	[X X]
364.044495	[X X]
365.681763	[X X]
367.323029	[X X]
368.187286	[X X]
369.976196	[X X]
370.828125	[X X]
372.542236	[X X]
374.182404	[X X]
375.041779	[X X]
376.823730	[X X]
377.676270	[X X]
379.395081	[X X]
381.066254	[X X]
381.938049	[X X]
383.687500	[X X]
385.389496	[X X]
386.265930	[X X]
388.039490	[X X]
388.890778	[X X]
390.629852	[X X]
392.331543	[X X]
393.219177	[X X]
394.986877	[X X]
396.745514	[X X]
397.653809	[X X]
399.445465	[X X]
401.176239	[X X]
402.059113	[X X]
403.777222	[X X]
405.430359	[X X]
406.302917	[X X]
408.129913	[X X]
409.016052	[X X]
410.805481	[X X]
412.460876	[X X]
414.231659	[X X]
415.135895	[X X]
416.908569	[X X]
418.572113	[X X]
419.417450	[X X]
421.119843	[X X]
422.895599	[X X]
423.823517	[X X]
425.574799	[X X]
427.210876	[X X]
428.055450	[X X]
429.751556	[X X]
431.390015	[X X]
433.113098	[_ X]
433.973145	[_ X]
435.646210	[_ X]
437.272308	[_ X]
438.121002	[_ _]
439.830658	[_ _]
441.494965	[_ _]
442.342499	[_ _]
443.958954	[_ _]
445.475677	[_ _]
446.291046	[_ _]
447.985504	[_ _]
449.657776	[_ _]
450.497101	[_ _]
452.126953	[_ _]
453.678375	[_ _]
454.479218	[_ _]
456.113647	[_ _]
457.669312	[_ _]
459.229828	[_ _]
460.047241	[_ _]
461.696777	[_ _]
463.285645	[_ _]
464.077332	[_ _]
465.655121	[_ _]
467.153809	[_ _]
468.687592	[_ _]
469.491394	[_ _]
471.071899	[_ _]
472.525452	[_ _]
474.014709	[_ _]
475.590851	[_ _]
477.179626	[_ _]
477.944550	[_ _]
479.459686	[_ _]
480.930817	[_ _]
482.405914	[_ _]
483.943512	[_ _]
484.729980	[_ _]
486.132324	[_ _]
487.543976	[_ _]
488.312347	[_ _]
489.907043	[_ _]
491.408356	[_ _]
492.848145	[_ _]
493.582092	[_ _]
495.080963	[_ _]
496.532532	[_ _]
497.987640	[_ _]
499.468506	[_ _]
500.224792	[_ _]
501.627747	[_ _]
503.087036	[_ _]
504.604065	[_ _]
505.377075	[_ _]
506.785706	[_ _]
508.177338	[_ _]
509.598083	[_ X]
510.340576	[_ X]
511.741486	[_ X]
513.160156	[_ X]
514.575012	[X X]
515.297241	[X X]
516.647644	[X X]
518.041199	[X X]
519.456116	[X X]
520.167053	[X X]
521.508545	[X X]
522.866333	[X X]
524.279785	[X X]
525.681885	[X X]
526.346008	[X X]
527.649048	[X X]
528.972656	[X X]
530.348267	[X X]
531.727661	[X X]
533.098633	[X X]
533.810791	[X X]
535.147705	[X X]
536.460876	[X X]
537.750793	[X X]
539.048950	[X X]
540.365784	[X X]
541.743652	[X X]
542.456848	[X X]
543.780334	[X X]
545.078003	[X X]
546.388123	[X X]
547.742798	[X X]
548.412598	[X X]
549.633789	[X X]
550.862061	[X X]
552.096375	[X X]
553.370972	[X X]
554.639954	[X X]
555.919983	[X X]
556.603943	[X X]
557.872437	[X X]
559.102295	[X X]
560.316345	[X X]
561.544128	[X X]
562.785828	[X X]
564.031738	[X X]
565.256042	[X X]
565.883667	[X X]
567.066956	[X X]
568.246948	[X X]
569.420776	[X X]
570.627258	[X X]
571.841309	[X X]
573.043762	[X X]
574.248169	[X X]
575.482666	[X X]
576.683594	[X X]
577.249084	[X X]
578.359558	[X X]
579.498596	[X X]
580.685730	[X X]
581.872559	[X X]
583.067078	[X X]
584.264587	[X X]
584.838501	[X X]
585.970581	[X X]
587.128235	[X X]
588.327881	[X X]
589.503845	[X X]
590.604492	[X X]
591.666382	[X X]
592.189514	[X X]
593.245850	[X X]
594.342651	[X X]
595.456726	[X X]
596.552063	[X X]
597.646729	[X X]
598.746826	[X X]
599.834717	[X X]
600.896362	[X X]
601.947937	[X X]
603.020508	[X X]
604.081970	[X X]
605.115845	[X X]
606.185181	[_ X]
607.250610	[_ X]
608.290039	[_ X]
608.806641	[_ X]
609.824341	[_ X]
610.842834	[_ X]
611.860596	[_ X]
612.932556	[_ _]
614.005676	[_ _]
615.007935	[_ _]
615.497559	[_ _]
616.454773	[_ _]
617.460205	[_ _]
618.505310	[_ _]
619.484314	[_ _]
620.414124	[_ _]
621.376343	[_ _]
621.874207	[_ _]
622.865356	[_ _]
623.822876	[_ _]
624.791443	[_ _]
625.778809	[_ _]
626.766724	[_ _]
627.732178	[_ _]
628.677368	[_ _]
629.625854	[_ _]
630.574707	[_ _]
631.519653	[_ _]
632.444885	[_ _]
633.334167	[_ _]
634.223328	[_ _]
635.137390	[_ _]
636.525391	[_ _]
636.996155	[_ _]
637.904419	[_ _]
638.764038	[_ _]
639.661194	[_ _]
640.570435	[_ _]
641.446350	[_ _]
642.297974	[_ _]
643.138916	[_ _]
643.986389	[_ _]
644.845093	[_ _]
646.152344	[_ _]
646.583069	[_ _]
647.418274	[_ _]
648.242920	[_ _]
649.092834	[_ _]
650.355774	[_ _]
650.775269	[_ _]
651.585266	[_ _]
652.374207	[_ _]
653.180603	[_ _]
653.980164	[_ _]
654.801514	[_ _]
656.007874	[_ _]
656.401489	[_ _]
657.194641	[_ _]
658.362183	[_ _]
658.738586	[_ _]
659.496826	[_ _]
660.647278	[_ _]
661.029480	[_ _]
661.809814	[_ _]
662.956299	[_ _]
663.334412	[_ _]
664.099060	[_ _]
665.199829	[_ _]
665.912781	[_ _]
666.636658	[_ _]
667.362610	[_ _]
668.108276	[_ _]
668.824646	[_ _]
669.497925	[_ _]
670.186401	[_ _]
670.892273	[_ _]
671.595276	[_ _]
672.257568	[_ _]
672.900269	[_ _]
673.555969	[_ _]
674.225098	[_ _]
674.891541	[_ _]
675.545837	[_ _]
676.201599	[_ _]
676.854126	[_ _]
677.502319	[_ _]
678.149048	[_ _]
678.788025	[_ _]
679.417175	[_ _]
680.049744	[_ _]
680.675781	[_ _]
681.285767	[_ _]
681.879700	[_ _]
682.472534	[_ _]
683.077820	[_ _]
683.682678	[_ _]
684.273804	[_ _]
684.845947	[_ X]
685.410217	[X X]
685.982605	[X X]
686.559143	[X X]
687.145447	[X X]
687.724609	[X X]
688.277283	[X X]
688.830017	[X X]
689.386963	[X X]
689.943726	[X X]
690.508850	[X X]
691.082214	[X X]
691.636780	[X X]
692.165161	[X X]
692.681396	[X X]
693.199524	[X X]
693.712097	[X X]
694.214783	[X X]
694.720337	[X X]
695.203369	[X X]
695.668091	[X X]
696.146301	[X X]
696.641113	[X X]
697.127319	[X X]
697.583679	[X X]
698.037598	[X X]
698.492554	[X X]
698.935730	[X X]
699.360291	[X X]
699.793945	[X X]
700.264893	[X X]
700.726807	[X X]
701.161987	[X X]
701.567627	[X X]
701.984253	[X X]
702.429688	[X X]
702.429688	[X X]
703.041504	[X X]
703.449707	[X X]
703.878479	[X X]
704.312744	[X X]
704.718872	[X X]
705.081787	[X X]
705.453308	[X X]
705.832886	[X X]
706.215759	[X X]
706.592896	[X X]
706.941589	[X X]
707.286865	[X X]
707.664429	[X X]
708.050842	[X X]
708.392334	[X X]
708.708252	[X X]
709.039978	[X X]
709.375854	[X X]
709.704224	[X X]
710.025574	[X X]
710.340088	[X X]
710.648987	[X X]
710.956604	[X X]
711.252747	[X X]
711.528503	[X X]
711.795654	[X X]
712.183044	[X X]
712.455750	[X X]
712.747192	[X X]
713.017517	[X X]
713.269836	[X X]
713.520447	[X X]
713.767273	[X X]
714.010925	[X X]
714.253418	[X X]
714.488037	[X X]
714.717957	[X X]
715.048523	[X X]
715.268555	[X X]
715.507141	[X X]
715.736267	[X X]
715.946960	[X X]
716.144836	[X X]
716.336670	[X X]
716.606750	[X X]
716.787903	[X X]
716.981628	[X X]
717.168091	[X X]
717.340393	[X X]
717.565125	[X X]
717.712219	[X X]
717.869385	[X X]
718.027649	[X X]
718.174866	[X X]
718.296814	[X X]
718.467163	[X X]
718.590820	[X X]
718.728882	[X X]
718.849304	[X X]
718.955078	[X X]

